RA,ANO,Fase,IDADE,IDADE,Gênero,Instituição de ensino,IAN,IDA,IEG,IAA,IPS,IPP,IPV,INDE,INDICADORES_MEDIA,IEG_IDA_RATIO,INDE_IDA_RATIO,DESALINHAMENTO_IAA_IDA,CATEGORIA_RISCO
RA-35,2023,FASE 8,,18,Feminino,Privada *Parcerias com Bolsa 100%,10.0,6.663393810032018,8.699040511727079,6.903049421661409,5.119714285714285,7.562955312716418,8.02789712153305,7.396685633864757,7.568007209054895,1.3053010910958285,1.1098812352190845,0.23965561162939153,Alto Risco
RA-34,2023,FASE 8,,1900-01-18 00:00:00,Masculino,Privada *Parcerias com Bolsa 100%,10.0,6.663393810032018,8.699040511727079,6.903049421661409,5.119714285714285,7.562955312716418,8.02789712153305,7.396685633864757,7.568007209054895,1.3053010910958285,1.1098812352190845,0.23965561162939153,Alto Risco
RA-31,2023,FASE 8,,18,Feminino,Privada *Parcerias com Bolsa 100%,10.0,6.663393810032018,8.699040511727079,6.903049421661409,5.119714285714285,7.562955312716418,8.02789712153305,7.396685633864757,7.568007209054895,1.3053010910958285,1.1098812352190845,0.23965561162939153,Alto Risco
RA-23,2023,FASE 8,,1900-01-17 00:00:00,Masculino,Privada *Parcerias com Bolsa 100%,10.0,6.663393810032018,8.699040511727079,6.903049421661409,5.119714285714285,7.562955312716418,8.02789712153305,7.396685633864757,7.568007209054895,1.3053010910958285,1.1098812352190845,0.23965561162939153,Alto Risco
RA-88,2023,FASE 8,,18,Masculino,Privada - Pagamento por *Empresa Parceira,10.0,6.663393810032018,8.699040511727079,6.903049421661409,5.119714285714285,7.562955312716418,8.02789712153305,7.396685633864757,7.568007209054895,1.3053010910958285,1.1098812352190845,0.23965561162939153,Alto Risco
RA-1269,2023,FASE 8,,18,Feminino,Privada - Pagamento por *Empresa Parceira,10.0,6.663393810032018,8.699040511727079,6.903049421661409,5.119714285714285,7.562955312716418,8.02789712153305,7.396685633864757,7.568007209054895,1.3053010910958285,1.1098812352190845,0.23965561162939153,Alto Risco
RA-49,2023,FASE 8,,18,Feminino,Privada *Parcerias com Bolsa 100%,10.0,6.663393810032018,8.699040511727079,6.903049421661409,5.119714285714285,7.562955312716418,8.02789712153305,7.396685633864757,7.568007209054895,1.3053010910958285,1.1098812352190845,0.23965561162939153,Alto Risco
RA-1270,2023,FASE 8,,19,Feminino,Privada *Parcerias com Bolsa 100%,10.0,6.663393810032018,8.699040511727079,6.903049421661409,5.119714285714285,7.562955312716418,8.02789712153305,7.396685633864757,7.568007209054895,1.3053010910958285,1.1098812352190845,0.23965561162939153,Alto Risco
RA-29,2023,FASE 8,,1900-01-18 00:00:00,Masculino,Privada *Parcerias com Bolsa 100%,10.0,6.663393810032018,8.699040511727079,6.903049421661409,5.119714285714285,7.562955312716418,8.02789712153305,7.396685633864757,7.568007209054895,1.3053010910958285,1.1098812352190845,0.23965561162939153,Alto Risco
RA-17,2023,FASE 8,,1900-01-21 00:00:00,Masculino,Privada - Pagamento por *Empresa Parceira,10.0,6.663393810032018,8.699040511727079,6.903049421661409,5.119714285714285,7.562955312716418,8.02789712153305,7.396685633864757,7.568007209054895,1.3053010910958285,1.1098812352190845,0.23965561162939153,Alto Risco
RA-21,2023,FASE 8,,19,Masculino,Privada *Parcerias com Bolsa 100%,10.0,6.663393810032018,8.699040511727079,6.903049421661409,5.119714285714285,7.562955312716418,8.02789712153305,7.396685633864757,7.568007209054895,1.3053010910958285,1.1098812352190845,0.23965561162939153,Alto Risco
RA-25,2023,FASE 8,,18,Feminino,Privada *Parcerias com Bolsa 100%,10.0,6.663393810032018,8.699040511727079,6.903049421661409,5.119714285714285,7.562955312716418,8.02789712153305,7.396685633864757,7.568007209054895,1.3053010910958285,1.1098812352190845,0.23965561162939153,Alto Risco
RA-2,2023,FASE 8,,18,Feminino,Privada *Parcerias com Bolsa 100%,10.0,6.663393810032018,8.699040511727079,6.903049421661409,5.119714285714285,7.562955312716418,8.02789712153305,7.396685633864757,7.568007209054895,1.3053010910958285,1.1098812352190845,0.23965561162939153,Alto Risco
RA-1271,2023,FASE 8,,18,Feminino,Privada *Parcerias com Bolsa 100%,10.0,6.663393810032018,8.699040511727079,6.903049421661409,5.119714285714285,7.562955312716418,8.02789712153305,7.396685633864757,7.568007209054895,1.3053010910958285,1.1098812352190845,0.23965561162939153,Alto Risco
RA-1272,2023,FASE 8,,1900-01-18 00:00:00,Feminino,Privada *Parcerias com Bolsa 100%,10.0,6.663393810032018,8.699040511727079,6.903049421661409,5.119714285714285,7.562955312716418,8.02789712153305,7.396685633864757,7.568007209054895,1.3053010910958285,1.1098812352190845,0.23965561162939153,Alto Risco
RA-1273,2023,FASE 8,,17,Feminino,Privada - Pagamento por *Empresa Parceira,10.0,6.663393810032018,8.699040511727079,6.903049421661409,5.119714285714285,7.562955312716418,8.02789712153305,7.396685633864757,7.568007209054895,1.3053010910958285,1.1098812352190845,0.23965561162939153,Alto Risco
RA-1274,2023,FASE 8,,1900-01-18 00:00:00,Feminino,Privada - Pagamento por *Empresa Parceira,10.0,6.663393810032018,8.699040511727079,6.903049421661409,5.119714285714285,7.562955312716418,8.02789712153305,7.396685633864757,7.568007209054895,1.3053010910958285,1.1098812352190845,0.23965561162939153,Alto Risco
RA-1275,2024,ALFA,,8,Masculino,Pública,10.0,8.0,8.6666666665,10.002,6.26,5.625,5.446666667,7.611366666700001,7.7143333333571436,1.0831979335708037,0.9513019205974256,2.0020000000000007,Alto Risco
RA-1276,2024,ALFA,,8,Feminino,Pública,10.0,8.0,9.3333333335,10.002,3.76,7.5,7.05,8.002866666700001,7.949333333357143,1.1665208515810526,1.0002333041744784,2.0020000000000007,Alto Risco
RA-1277,2024,ALFA,,8,Masculino,Pública,10.0,8.0,9.0833333335,10.002,3.76,7.5,7.046666667,7.952200000100001,7.913142857214287,1.1352747573428323,0.993900762417198,2.0020000000000007,Alto Risco
RA-868,2024,ALFA,,8,Masculino,Pública,5.0,7.0,9.75,8.002,3.76,6.875,7.213333333,7.156366666600001,6.800047619,1.3926581916869019,1.0221920677903158,1.0020000000000007,Muito Alto Risco
RA-1278,2024,ALFA,,9,Masculino,Pública,5.0,7.5,4.1666666665,9.002,3.76,5.0,4.173333333,5.444199999900001,5.5145714285,0.5554814913344888,0.7257965604452741,1.5020000000000007,Muito Alto Risco
RA-1279,2024,ALFA,,9,Feminino,Pública,5.0,8.25,10.0,10.002,6.26,7.5,7.78,8.0822,7.827428571428571,1.21197430614471,0.9795418737122774,1.7520000000000007,Muito Alto Risco
RA-861,2024,ALFA,,9,Feminino,Pública,5.0,10.0,10.0,9.502,7.51,8.125,9.73,8.959700000000002,8.552428571428573,0.9999000099990002,0.8958804119588043,-0.49799999999999933,Muito Alto Risco
RA-862,2024,ALFA,,10,Masculino,Pública,5.0,7.5,8.6136363635,9.002,7.51,7.1875,6.27,7.346677272700001,7.297590909071429,1.1483317375683242,0.9794263795093988,1.5020000000000007,Muito Alto Risco
RA-1280,2024,ALFA,,9,Masculino,Pública,5.0,8.5,9.5454545455,10.002,6.26,7.5,8.336666667,8.152624242500002,7.8777316017857135,1.1228625509351842,0.9590194380072935,1.5020000000000007,Muito Alto Risco
RA-1281,2024,ALFA,,9,Feminino,Pública,5.0,9.25,9.5454545455,7.918,6.26,7.5,7.78,7.982890909100001,7.607636363642857,1.031829482812669,0.8629219445573453,-1.3319999999999999,Muito Alto Risco
RA-895,2024,ALFA,,9,Feminino,Pública,5.0,9.5,9.5454545455,9.502,6.26,7.5,8.113333333,8.2579575757,7.917255411214286,1.004678933322808,0.8691672008946428,0.002000000000000668,Muito Alto Risco
RA-884,2024,ALFA,,8,Feminino,Pública,5.0,8.75,8.818181818,10.002,6.26,7.5,8.223333333,8.0345030302,7.793359307285714,1.0076770446806078,0.9181239892812251,1.2520000000000007,Muito Alto Risco
RA-1282,2024,ALFA,,9,Feminino,Pública,5.0,9.25,8.1136363635,9.502,6.26,7.5,7.89,7.8769272727000015,7.6450909090714285,0.8770550603718517,0.851467654599503,0.25200000000000067,Muito Alto Risco
RA-889,2024,ALFA,,9,Masculino,Pública,5.0,9.75,9.2954545455,8.502,6.26,7.5,8.28,8.191290909100001,7.798207792214286,0.9532821808532459,0.8400462423443751,-1.2479999999999993,Muito Alto Risco
RA-867,2024,ALFA,,9,Masculino,Pública,5.0,8.5,7.409090909,9.002,7.51,7.5,7.5,7.583018181800001,7.488727272714286,0.8715552180919892,0.8920148431713918,0.5020000000000007,Muito Alto Risco
RA-1283,2024,ALFA,,10,Masculino,Pública,5.0,9.0,9.230769231,10.002,7.51,7.5,8.28,8.3033538462,8.074681318714285,1.025527078213532,0.9224923726474837,1.0020000000000007,Muito Alto Risco
RA-891,2024,ALFA,,10,Feminino,Pública,5.0,8.75,9.0454545455,10.002,6.26,7.5,8.003333333,8.035957575700001,7.794398268357143,1.0336481025597075,0.9182902040566794,1.2520000000000007,Muito Alto Risco
RA-1284,2024,ALFA,,8,Feminino,Pública,10.0,10.0,9.347826087,9.002,2.51,7.8125,7.89,8.3800152174,8.080332298142858,0.9346891397860214,0.8379177299670034,-0.9979999999999993,Alto Risco
RA-1012,2024,ALFA,,9,Feminino,Pública,5.0,9.75,9.523809524,9.502,2.51,8.125,8.443333333,8.057128571400002,7.550591836714285,0.9767008023792433,0.8262874137421805,-0.24799999999999933,Muito Alto Risco
RA-1285,2024,ALFA,,7,Feminino,Pública,10.0,8.0,8.830227742999998,10.002,2.51,7.5,8.946666667,8.156578882000002,7.9698420585714285,1.1036405128108986,1.019444929633796,2.0020000000000007,Alto Risco
RA-1286,2024,ALFA,,7,Masculino,Pública,10.0,7.0,5.051759834,8.002,2.51,5.3125,4.61,5.914801966800001,6.069465690571429,0.721576893872304,0.8448510165404943,1.0020000000000007,Alto Risco
RA-1287,2024,ALFA,,8,Feminino,Pública,5.0,7.75,9.3064182195,10.002,2.51,8.125,8.223333333,7.619650310500001,7.273821650357142,1.2006732317765447,0.9830538395690879,2.2520000000000007,Muito Alto Risco
RA-1288,2024,ALFA,,7,Feminino,Pública,10.0,10.0,7.9813664595,9.002,2.51,7.1875,7.273333333,7.9208899585,7.707742827500001,0.7980568402659735,0.792009794870513,-0.9979999999999993,Alto Risco
RA-1289,2024,ALFA,,10,Feminino,Pública,5.0,7.75,9.4444444445,7.002,7.51,5.9375,6.166666667,7.2171722223,6.9729444445,1.218480769513611,0.9311278831505613,-0.7480000000000002,Muito Alto Risco
RA-1290,2024,ALFA,,9,Masculino,Pública,5.0,8.75,10.0,10.002,7.51,7.5,8.28,8.407200000000001,8.148857142857143,1.142726545537653,0.9607130613644157,1.2520000000000007,Muito Alto Risco
RA-1291,2024,ALFA,,9,Masculino,Pública,5.0,8.25,9.5,9.502,7.51,7.5,7.89,8.079200000000002,7.878857142857143,1.1513755908374743,0.9791782814204342,1.2520000000000007,Muito Alto Risco
RA-885,2024,ALFA,,9,Masculino,Pública,5.0,8.5,10.0,8.502,7.51,7.5,8.28,8.2072,7.8988571428571435,1.1763321962122104,0.9654393600752853,0.002000000000000668,Muito Alto Risco
RA-1292,2024,ALFA,,9,Feminino,Pública,5.0,8.25,4.7727272725,7.502,7.51,7.1875,7.893333333,6.9031621211,6.873651515071429,0.5784422824506121,0.8366455121924616,-0.7480000000000002,Muito Alto Risco
RA-1293,2024,ALFA,,9,Feminino,Pública,5.0,8.5,9.4949494945,8.002,7.51,6.875,8.336666667,8.005023232300001,7.674088023071428,1.1169214791789202,0.9416566559581228,-0.49799999999999933,Muito Alto Risco
RA-888,2024,ALFA,,8,Masculino,Pública,5.0,8.5,10.0,9.002,6.88,7.5,8.28,8.1942,7.880285714285715,1.1763321962122104,0.9639101282202095,0.5020000000000007,Muito Alto Risco
RA-1294,2024,ALFA,,10,Masculino,Pública,5.0,7.75,10.0,9.502,7.51,6.875,7.553333333,7.9493666666,7.741476190428571,1.2901561088891755,1.0255923966713971,1.7520000000000007,Muito Alto Risco
RA-1009,2024,ALFA,,9,Masculino,Pública,5.0,7.5,6.8863636365000005,8.002,2.51,6.5625,6.553333333,6.395389393900001,6.144885281357142,0.9180594102786296,0.8526049051993069,0.5020000000000007,Muito Alto Risco
RA-1013,2024,ALFA,,8,Masculino,Pública,5.0,7.75,5.6937799039999994,9.002,2.51,5.0,4.72,5.7839559808,5.667968557714285,0.7345864925816022,0.7462206142175203,1.2520000000000007,Muito Alto Risco
RA-1295,2024,ALFA,,8,Feminino,Pública,10.0,7.5,9.5227272725,10.002,2.51,7.5,8.28,8.0617454545,7.902103896071429,1.269527699306759,1.0747560931209172,2.5020000000000007,Alto Risco
RA-1296,2024,ALFA,,9,Feminino,Pública,5.0,6.5,8.4444444445,9.002,2.51,7.5,8.336666667,7.0574222223000005,6.756158730214286,1.2989454613905553,1.0855902510844486,2.5020000000000007,Muito Alto Risco
RA-863,2024,ALFA,,8,Masculino,Pública,5.0,5.5,3.159090909,8.502,2.51,4.6875,4.333333333,4.6684348484000004,4.813132034571429,0.5742757514997273,0.8486520357025995,3.0020000000000007,Muito Alto Risco
RA-1297,2024,ALFA,,8,Masculino,Pública,5.0,9.25,9.761904762,9.502,2.51,7.5,6.833333333,7.620247619000001,7.193891156428571,1.0552269767592695,0.8237215024321696,0.25200000000000067,Muito Alto Risco
RA-1014,2024,ALFA,,8,Feminino,Pública,5.0,5.25,7.8863636365000005,8.502,2.51,6.875,7.0,6.315972727300001,6.146194805214286,1.5018784301085508,1.2028133169491526,3.2520000000000007,Muito Alto Risco
RA-880,2024,ALFA,,8,Feminino,Pública,5.0,6.5,8.445652174,9.502,2.51,7.1875,7.22,6.853080434800001,6.623593167714285,1.2991312373481,1.054157888755576,3.0020000000000007,Muito Alto Risco
RA-886,2024,ALFA,,8,Feminino,Pública,5.0,8.75,10.0,9.502,8.13,7.5,8.28,8.419200000000002,8.166,1.142726545537653,0.962084333219061,0.7520000000000007,Muito Alto Risco
RA-1298,2024,ALFA,,8,Masculino,Pública,10.0,6.75,6.643356643500001,9.502,7.51,7.1875,7.393333333,7.577287995300001,7.855169996642857,0.9840551982669234,1.1223949037624057,2.7520000000000007,Alto Risco
RA-1299,2024,ALFA,,10,Masculino,Pública,5.0,6.5,7.638888889,8.502,7.51,7.1875,7.11,7.069727777800001,7.064055555571429,1.1750329009383171,1.0874831222581143,2.0020000000000007,Muito Alto Risco
RA-904,2024,ALFA,,8,Feminino,Pública,5.0,6.0,8.75,9.502,7.51,7.5,8.67,7.6352,7.561714285714286,1.4580903182802865,1.2723212797867023,3.5020000000000007,Muito Alto Risco
RA-1300,2024,ALFA,,8,Feminino,Pública,5.0,9.0,8.75,8.502,2.51,7.5,8.613333333,7.623866666600001,7.125047619,0.9721142095322742,0.8470021849350073,-0.49799999999999933,Muito Alto Risco
RA-1301,2024,ALFA,,8,Masculino,Pública,5.0,7.0,2.9166666665000003,9.502,2.51,7.5,6.0,5.6345333333,5.7755238095,0.4166071513355235,0.8048183592772461,2.5020000000000007,Muito Alto Risco
RA-1302,2024,ALFA,,8,Masculino,Pública,10.0,4.0,5.416666667,10.002,2.51,6.25,4.996666667,5.758866666800001,6.167904762,1.3538282096975756,1.439356827493127,6.002000000000001,Alto Risco
RA-1303,2024,ALFA,,8,Feminino,Pública,10.0,10.0,10.0,10.002,2.51,7.5,9.17,8.8352,8.454571428571429,0.9999000099990002,0.8834316568343167,0.002000000000000668,Alto Risco
RA-1304,2024,ALFA,,10,Feminino,Pública,5.0,6.0,7.9575163395,9.002,8.135,7.8125,6.493333333,7.085119934500001,7.200049953214285,1.3260317179636727,1.1806565463256125,3.0020000000000007,Muito Alto Risco
RA-1305,2024,ALFA,,10,Feminino,Pública,5.0,4.75,8.710526316,8.502,2.51,7.8125,8.053333333,6.685221929800001,6.476908521285714,1.8334090330456743,1.407118907556304,3.7520000000000007,Muito Alto Risco
RA-1306,2024,ALFA,,8,Feminino,Pública,5.0,9.75,10.0,9.002,8.135,7.5,7.946666667,8.503033333400001,8.19052380957143,1.0255358424776946,0.8720165453184291,-0.7479999999999993,Muito Alto Risco
RA-702,2024,ALFA,,10,Feminino,Pública,5.0,9.25,9.75,9.002,2.51,7.8125,7.163333333,7.665116666600001,7.2125476189999995,1.0539401145822074,0.8285716859366556,-0.24799999999999933,Muito Alto Risco
RA-725,2024,ALFA,,10,Masculino,Pública,5.0,7.25,7.6710526315,7.502,7.51,7.5,6.773333333,7.0900771929,7.0294837092142854,1.0579303036132948,0.9778068118742242,0.2519999999999998,Muito Alto Risco
RA-912,2024,ALFA,,10,Feminino,Pública,5.0,7.25,9.4736842105,9.002,7.51,8.125,6.943333333,7.697103508700001,7.614859649071428,1.306534851813543,1.0615230325058613,1.7520000000000007,Muito Alto Risco
RA-918,2024,ALFA,,8,Feminino,Pública,5.0,2.75,8.697368421,7.918,2.51,5.9375,6.156666667,5.657357017600001,5.5670764411428575,3.161529778625954,2.0564729253362417,5.168,Muito Alto Risco
RA-920,2024,ALFA,,9,Feminino,Pública,5.0,8.25,7.6710526315,9.502,7.51,7.1875,8.226666667,7.7494938597,7.621031328357142,0.9297118690461763,0.9392187443582597,1.2520000000000007,Muito Alto Risco
RA-1307,2024,ALFA,,8,Masculino,Pública,10.0,5.5,5.833333333500001,10.002,6.255,6.25,5.383333333,6.5940333333000005,7.031952380928573,1.0604132582257773,1.1986972065624433,4.502000000000001,Alto Risco
RA-1308,2024,ALFA,,9,Feminino,Pública,5.0,6.0,7.445652174,10.002,7.51,7.5,5.933333333,6.876997101400001,7.055855072428571,1.2407352397933678,1.1459751877020496,4.002000000000001,Muito Alto Risco
RA-1309,2024,ALFA,,7,Feminino,Pública,10.0,7.5,9.1666666665,9.002,7.51,7.5,8.223333333,8.379199999899999,8.4145714285,1.2220592809625381,1.1170777229569389,1.5020000000000007,Alto Risco
RA-1310,2024,ALFA,,7,Feminino,Pública,10.0,10.0,9.375,8.502,2.51,7.8125,8.166666667,8.3907833334,8.052309523857144,0.9374062593740626,0.8389944338966103,-1.4979999999999993,Alto Risco
RA-1311,2024,ALFA,,8,Masculino,Pública,10.0,0.0,9.166666667,9.002,2.51,7.5,8.386666667,6.4118666668,6.652190476285715,9166.666667,6411.8666668,9.002,Alto Risco
RA-1312,2024,ALFA,,9,Masculino,Pública,5.0,6.5,8.333333333,10.002,7.51,6.25,8.336666667,7.510200000000001,7.418857142857143,1.2818540736809723,1.1552376557452702,3.5020000000000007,Muito Alto Risco
RA-1313,2024,ALFA,,8,Masculino,Pública,10.0,6.25,8.125,9.502,7.51,7.5,8.446666667,8.0155333334,8.19052380957143,1.299792033274676,1.2822801685170373,3.2520000000000007,Alto Risco
RA-1314,2024,ALFA,,7,Feminino,Pública,10.0,9.0,8.541666667,7.418,7.51,7.5,7.443333333,8.239799999999999,8.201857142857142,0.948968633151872,0.9154316187090322,-1.5819999999999999,Alto Risco
RA-1315,2024,ALFA,,7,Masculino,Pública,10.0,9.0,8.3333333335,6.834,7.51,7.5,8.5,8.3510666667,8.239619047642856,0.9258230567159206,0.9277932081657594,-2.1660000000000004,Alto Risco
RA-921,2024,ALFA,,8,Feminino,Pública,5.0,6.0,8.6631016045,8.502,7.51,7.5,7.5,7.2838203209,7.239300229214286,1.443609665805699,1.2137677588568572,2.5020000000000007,Muito Alto Risco
RA-1316,2024,ALFA,,9,Feminino,Pública,5.0,7.75,8.20855615,9.002,7.51,7.5,7.5,7.59291123,7.495793735714286,1.059031886208231,0.9796040807637724,1.2520000000000007,Muito Alto Risco
RA-1317,2024,ALFA,,9,Feminino,Pública,5.0,10.0,7.0721925135,7.502,7.51,7.5,7.5,7.665638502700001,7.4405989305,0.7071485364963505,0.7664872015498452,-2.498,Muito Alto Risco
RA-897,2024,ALFA,,10,Masculino,Pública,5.0,6.0,2.7525252525,7.002,2.51,6.875,6.66,5.2212050505,5.257075036071429,0.45867776245625724,0.8700558324445925,1.0019999999999998,Muito Alto Risco
RA-908,2024,ALFA,,9,Feminino,Pública,5.0,4.75,8.14171123,8.502,7.51,7.1875,6.83,6.764292246,6.845887318571428,1.7136836939591664,1.423761786150284,3.7520000000000007,Muito Alto Risco
RA-916,2024,ALFA,,10,Feminino,Pública,5.0,2.75,7.3320158105,8.502,2.51,6.5625,6.16,5.5058531621,5.5452165443571415,2.6652183971283168,2.0014006405307163,5.752000000000001,Muito Alto Risco
RA-924,2024,ALFA,,9,Masculino,Pública,5.0,7.0,4.598930481,7.002,7.51,7.1875,7.415,6.4727360962,6.530490068714285,0.6568962263962291,0.9245445073846593,0.0019999999999997797,Muito Alto Risco
RA-925,2024,ALFA,,8,Masculino,Pública,5.0,4.75,7.005347594,8.002,7.51,7.1875,7.33,6.587019518800001,6.683549656285714,1.4744995988213006,1.386449067312145,3.2520000000000007,Muito Alto Risco
RA-1008,2024,ALFA,,9,Masculino,Pública,5.0,7.0,6.483957219,7.002,7.51,7.1875,7.5,6.8667414438000005,6.811922459857143,0.9261472959577203,0.9808229458363091,0.0019999999999997797,Muito Alto Risco
RA-919,2024,ALFA,,10,Masculino,Pública,5.0,5.25,4.692513369,7.002,6.255,6.875,6.49,5.799702673800001,5.9377876241428575,0.8936418527899448,1.10449489122072,1.7519999999999998,Muito Alto Risco
RA-1318,2024,ALFA,,8,Feminino,Pública,5.0,5.0,7.6871657755000005,8.502,7.51,7.1875,7.33,6.823383155100001,6.888095110785714,1.537125729954009,1.3644037502699462,3.5020000000000007,Muito Alto Risco
RA-1003,2024,ALFA,,9,Masculino,Pública,5.0,8.25,8.6944444445,8.002,7.51,6.875,7.5,7.627588888900001,7.4044920635,1.0537443272936615,0.9244441751181677,-0.24799999999999933,Muito Alto Risco
RA-1004,2024,ALFA,,9,Feminino,Pública,5.0,7.5,9.25,9.502,7.51,7.5,7.5,7.801200000000001,7.680285714285715,1.2331689108118917,1.040021330489268,2.0020000000000007,Muito Alto Risco
RA-1006,2024,ALFA,,9,Feminino,Pública,5.0,5.0,8.4444444445,8.502,7.51,7.5,7.5,7.040088888900001,7.065206349214286,1.688551178664267,1.4077362305338932,3.5020000000000007,Muito Alto Risco
RA-1319,2024,ALFA,,9,Masculino,Pública,5.0,8.5,5.7516339865,8.502,7.51,7.5,7.5,7.201526797300001,7.180519140928571,0.6765832239148336,0.8471387833548996,0.002000000000000668,Muito Alto Risco
RA-858,2024,ALFA,,9,Masculino,Pública,5.0,8.25,6.833333333500001,9.002,2.51,7.5,7.5,6.917866666700001,6.6564761905,0.828182442552418,0.838427665337535,0.7520000000000007,Muito Alto Risco
RA-905,2024,ALFA,,10,Masculino,Pública,5.0,3.0,7.7794117645,9.002,7.51,6.875,6.99,6.3925823529,6.593773109214285,2.5922731637787404,2.1301507340553147,6.002000000000001,Muito Alto Risco
RA-907,2024,ALFA,,9,Feminino,Privada,5.0,8.75,8.9444444445,9.002,7.51,7.5,7.5,7.9400888889,7.743777777785715,1.0221054101816935,0.9073350347274598,0.25200000000000067,Muito Alto Risco
RA-1320,2024,ALFA,,10,Masculino,Pública,5.0,8.25,9.1666666665,9.002,7.51,7.5,7.5,7.8845333333,7.704095238071429,1.1109764472791177,0.9555851815901104,0.7520000000000007,Muito Alto Risco
RA-909,2024,ALFA,,11,Feminino,Pública,5.0,8.25,8.1666666665,10.002,7.51,6.875,7.5,7.722033333300001,7.6148095237857145,0.9897790166646467,0.9358905991152588,1.7520000000000007,Muito Alto Risco
RA-729,2024,ALFA,,10,Feminino,Pública,5.0,6.0,8.4166666665,8.002,2.51,7.5,7.5,6.684533333300001,6.4183809523571425,1.4025440204132642,1.1139032383436096,2.0020000000000007,Muito Alto Risco
RA-1321,2024,ALFA,,7,Masculino,Pública,10.0,8.75,8.875,9.002,6.885,6.5625,5.915,7.95295,7.9985,1.014169809164667,0.9088047080333678,0.25200000000000067,Alto Risco
RA-1322,2024,ALFA,,8,Feminino,Pública,10.0,7.5,9.0,9.502,7.51,8.4375,8.165,8.47795,8.587785714285713,1.1998400213304892,1.1302426343154246,2.0020000000000007,Alto Risco
RA-1323,2024,ALFA,,9,Masculino,Pública,5.0,7.0,9.0833333335,10.002,7.51,6.875,6.66,7.487366666700001,7.447190476214287,1.2974336999714327,1.0694710279531496,3.0020000000000007,Muito Alto Risco
RA-1324,2024,ALFA,,9,Masculino,Pública,5.0,8.5,10.0,10.002,7.51,7.8125,8.0,8.332450000000001,8.117785714285715,1.1763321962122104,0.9801729208328435,1.5020000000000007,Muito Alto Risco
RA-931,2024,ALFA,,9,Masculino,Pública,5.0,8.5,8.5833333335,7.918,2.51,7.5,6.83,7.075466666700001,6.691619047642857,1.0096851351017528,0.8323099243265499,-0.5819999999999999,Muito Alto Risco
RA-1325,2024,ALFA,,8,Masculino,Pública,10.0,10.0,9.5227272725,9.002,7.51,8.4375,7.915,8.9824954545,8.912461038928571,0.9521775094990501,0.8981597294770524,-0.9979999999999993,Alto Risco
RA-1326,2024,ALFA,,8,Feminino,Pública,10.0,4.5,9.2916666665,9.002,7.51,7.8125,7.245,7.6397833333000005,7.908738095214285,2.0643560689846696,1.6973524401910687,4.502000000000001,Alto Risco
RA-1327,2024,ALFA,,7,Feminino,Pública,10.0,7.5,9.3333333335,9.002,7.51,7.8125,7.325,8.264116666700001,8.354690476214286,1.244278540661245,1.1017353241834424,1.5020000000000007,Alto Risco
RA-1328,2024,ALFA,,8,Feminino,Pública,5.0,10.0,8.2083333335,8.502,7.51,7.5,7.83,8.0588666667,7.792904761928571,0.8207512582241777,0.8058060860613939,-1.4979999999999993,Muito Alto Risco
RA-1329,2024,ALFA,,8,Masculino,Pública,10.0,6.5,10.0,9.502,7.51,6.5625,6.66,7.98945,8.104928571428571,1.5382248884786955,1.2289570835256114,3.0020000000000007,Alto Risco
RA-1330,2024,ALFA,,8,Feminino,Pública,10.0,9.5,9.3333333335,10.002,7.51,8.4375,7.915,8.944616666700002,8.956833333357142,0.9823527348173877,0.9414394976002528,0.5020000000000007,Alto Risco
RA-1331,2024,ALFA,,7,Feminino,Pública,10.0,7.25,7.291666666499999,9.002,7.51,8.4375,7.245,7.8522833333,8.105166666642857,1.005608421803889,1.0829241943593986,1.7520000000000007,Alto Risco
RA-944,2024,ALFA,,10,Feminino,Pública,5.0,9.0,7.25,9.002,7.51,8.75,7.75,7.8262,7.751714285714286,0.8054660593267415,0.8694811687590268,0.002000000000000668,Muito Alto Risco
RA-1332,2024,ALFA,,10,Masculino,Pública,5.0,8.25,9.411764706,8.502,7.51,9.375,7.665,8.1040529412,7.959109243714286,1.1406816999151619,0.9821903940370866,0.25200000000000067,Muito Alto Risco
RA-754,2024,ALFA,,11,Masculino,Pública,5.0,6.25,6.25,8.502,5.625,2.5,4.75,5.6127,5.553857142857143,0.9998400255959046,0.8978883378659415,2.2520000000000007,Muito Alto Risco
RA-1333,2024,ALFA,,9,Masculino,Pública,5.0,9.25,10.0,7.502,6.255,9.375,7.75,8.213199999999999,7.8759999999999994,1.0809642200843153,0.8878175332396497,-1.7480000000000002,Muito Alto Risco
RA-934,2024,ALFA,,9,Feminino,Pública,5.0,8.5,9.75,9.502,7.51,9.375,7.75,8.338700000000001,8.198142857142857,1.146923891306905,0.980908128455476,1.0020000000000007,Muito Alto Risco
RA-1334,2024,ALFA,,9,Masculino,Pública,5.0,9.0,10.0,10.002,5.625,9.375,7.75,8.350200000000001,8.107428571428573,1.1109876680368849,0.9276969225641597,1.0020000000000007,Muito Alto Risco
RA-941,2024,ALFA,,9,Feminino,Pública,5.0,8.75,9.25,8.002,5.01,8.125,7.665,7.746700000000001,7.400285714285714,1.057022054622329,0.8852359730316537,-0.7479999999999993,Muito Alto Risco
RA-756,2024,ALFA,,11,Masculino,Pública,5.0,5.5,8.75,10.002,7.51,8.125,7.24,7.361700000000001,7.446714285714286,1.5906198872932193,1.338247591347028,4.502000000000001,Muito Alto Risco
