RA,ANO,Fase,IDADE,IDADE,Gênero,Instituição de ensino,IAN,IDA,IEG,IAA,IPS,IPP,IPV,INDE,INDICADORES_MEDIA,IEG_IDA_RATIO,INDE_IDA_RATIO,DESALINHAMENTO_IAA_IDA,CATEGORIA_RISCO
RA-255,2022,3,14.0,,Menino,Escola Pública,5.0,1.3,3.8,7.5,5.0,7.555149797579633,5.542,7.396685633864757,5.099592828225662,2.9208301306687163,5.68538480696753,6.2,Muito Alto Risco
RA-256,2022,3,12.0,,Menina,Escola Pública,10.0,5.2,8.5,8.8,5.0,7.555149797579633,6.708,7.396685633864757,7.394735685368518,1.6343010959430877,1.4221660515025487,3.6000000000000005,Alto Risco
RA-257,2022,3,14.0,,Menina,Escola Pública,5.0,3.6,6.4,0.0,5.6,7.555149797579633,6.708,7.396685633864757,4.9804499710828045,1.777284087753402,2.0540643248721904,-3.6,Muito Alto Risco
RA-258,2022,3,12.0,,Menina,Escola Pública,10.0,4.8,7.3,10.0,5.6,7.555149797579633,6.125,7.396685633864757,7.340021399654233,1.520516559050198,1.540655203887681,5.2,Alto Risco
RA-259,2022,3,16.0,,Menino,Escola Pública,2.5,0.9,2.9,8.8,7.5,7.555149797579633,4.625,7.396685633864757,4.9685928282256615,3.218645948945616,8.209418017607943,7.9,Muito Alto Risco
RA-260,2022,3,13.0,,Menina,Escola Pública,10.0,5.0,8.2,10.0,7.5,7.555149797579633,6.458,7.396685633864757,7.81616425679709,1.6396720655868824,1.4790413185092495,5.0,Alto Risco
RA-261,2022,3,14.0,,Menina,Escola Pública,5.0,5.8,7.2,8.8,5.6,7.555149797579633,7.042,7.396685633864757,6.713878542511376,1.2411653163247716,1.2750707867375894,3.000000000000001,Muito Alto Risco
RA-262,2022,3,15.0,,Menino,Escola Pública,5.0,3.4,5.8,0.0,5.6,7.555149797579633,5.625,7.396685633864757,4.711449971082804,1.7053807703616584,2.174856111104016,-3.4,Muito Alto Risco
RA-263,2022,3,15.0,,Menina,Escola Pública,5.0,3.7,5.6,5.8,7.5,7.555149797579633,4.417,7.396685633864757,5.653164256797091,1.5131045663334233,1.9985640729167136,2.0999999999999996,Muito Alto Risco
RA-264,2022,3,15.0,,Menina,Escola Pública,5.0,5.8,9.2,10.0,5.6,7.555149797579633,6.625,7.396685633864757,7.111449971082805,1.585933459748319,1.2750707867375894,4.2,Muito Alto Risco
RA-265,2022,3,13.0,,Menino,Escola Pública,10.0,6.9,7.7,8.3,7.5,7.555149797579633,7.917,7.396685633864757,7.981735685368519,1.1157803216925082,1.0718280877937627,1.4000000000000004,Alto Risco
RA-266,2022,3,16.0,,Menina,Escola Pública,2.5,6.0,5.8,7.5,5.6,7.555149797579633,6.583,7.396685633864757,5.934021399654233,0.9665055824029327,1.2325755097258384,1.5,Muito Alto Risco
RA-267,2022,3,15.0,,Menina,Escola Pública,5.0,3.3,7.4,10.0,5.0,7.555149797579633,6.292,7.396685633864757,6.363878542511377,2.241744925780067,2.2407408766630588,6.7,Muito Alto Risco
RA-268,2022,3,14.0,,Menina,Escola Pública,5.0,5.7,6.7,9.2,6.3,7.555149797579633,7.208,7.396685633864757,6.809021399654233,1.1752324153657252,1.297436525848931,3.499999999999999,Muito Alto Risco
RA-269,2022,3,13.0,,Menino,Escola Pública,10.0,8.9,8.6,9.2,6.3,7.555149797579633,7.25,7.396685633864757,8.257878542511376,0.966183574879227,0.8309949032541014,0.29999999999999893,Alto Risco
RA-270,2022,3,13.0,,Menina,Rede Decisão,10.0,7.9,8.4,8.3,6.9,7.555149797579633,8.125,7.396685633864757,8.16859282822566,1.063156562460448,0.9361708181071707,0.40000000000000036,Alto Risco
RA-271,2022,3,15.0,,Menina,Escola Pública,5.0,7.1,8.5,9.2,5.6,7.555149797579633,6.958,7.396685633864757,7.130449971082804,1.197014504999296,1.041639999136003,2.0999999999999996,Muito Alto Risco
RA-272,2022,3,14.0,,Menino,Escola Pública,5.0,5.1,5.7,9.2,7.5,7.555149797579633,6.417,7.396685633864757,6.638878542511376,1.1174279553028819,1.4500461936609992,4.1,Muito Alto Risco
RA-273,2022,3,14.0,,Menina,Escola Pública,5.0,3.0,5.3,9.2,7.5,7.555149797579633,5.833,7.396685633864757,6.198307113939947,1.7660779740086638,2.464740297855634,6.199999999999999,Muito Alto Risco
RA-274,2022,3,11.0,,Menina,Rede Decisão,10.0,8.1,8.3,7.9,7.5,7.555149797579633,7.0,7.396685633864757,8.050735685368519,1.024564868534749,0.9130583426570494,-0.1999999999999993,Alto Risco
RA-275,2022,3,15.0,,Menino,Escola Pública,5.0,4.6,6.9,9.6,7.5,7.555149797579633,6.667,7.396685633864757,6.831735685368519,1.49967398391654,1.6076256539588691,5.0,Muito Alto Risco
RA-276,2022,3,14.0,,Menina,Escola Pública,5.0,4.3,5.7,7.1,5.6,7.555149797579633,5.125,7.396685633864757,5.768592828225662,1.325273192280865,1.719759505664905,2.8,Muito Alto Risco
RA-277,2022,3,14.0,,Menino,Escola Pública,5.0,7.4,8.8,7.1,7.5,7.555149797579633,7.208,7.396685633864757,7.223307113939947,1.1890285096608566,0.9994170563254636,-0.3000000000000007,Muito Alto Risco
RA-278,2022,3,12.0,,Menino,Rede Decisão,10.0,6.0,9.2,8.8,5.6,7.555149797579633,7.417,7.396685633864757,7.796021399654234,1.5330778203632727,1.2325755097258384,2.8000000000000007,Alto Risco
RA-279,2022,3,13.0,,Menino,Rede Decisão,10.0,9.1,9.9,9.2,6.3,7.555149797579633,8.208,7.396685633864757,8.609021399654234,1.0877925502692014,0.8127332857779098,0.09999999999999964,Alto Risco
RA-280,2022,3,13.0,,Menina,Rede Decisão,10.0,7.1,9.2,7.5,7.5,7.555149797579633,7.333,7.396685633864757,8.026878542511374,1.2955921701168849,1.041639999136003,0.40000000000000036,Alto Risco
RA-281,2022,3,13.0,,Menina,Escola Pública,10.0,5.9,6.9,6.7,7.5,7.555149797579633,5.625,7.396685633864757,7.168592828225662,1.1692933401118453,1.2534630797940614,0.7999999999999998,Alto Risco
RA-282,2022,3,13.0,,Menina,Escola Pública,10.0,4.0,6.8,8.8,7.5,7.555149797579633,5.625,7.396685633864757,7.182878542511376,1.6995751062234439,1.8487092311583995,4.800000000000001,Alto Risco
RA-283,2022,3,14.0,,Menino,Escola Pública,5.0,5.6,8.8,9.6,7.5,7.555149797579633,6.625,7.396685633864757,7.240021399654233,1.5711480092840566,1.3206008987439308,4.0,Muito Alto Risco
RA-284,2022,3,13.0,,Menino,Escola Pública,10.0,3.8,5.1,6.7,5.6,7.555149797579633,5.958,7.396685633864757,6.387592828225661,1.3417521704814523,1.9459841183543165,2.9000000000000004,Alto Risco
RA-285,2022,3,16.0,,Menina,Escola Pública,2.5,2.8,4.1,9.2,7.5,7.555149797579633,5.75,7.396685633864757,5.629307113939947,1.4637629418064977,2.640730322693594,6.3999999999999995,Muito Alto Risco
RA-286,2022,3,15.0,,Menina,Escola Pública,5.0,3.0,5.8,7.1,6.3,7.555149797579633,5.625,7.396685633864757,5.768592828225662,1.9326891036321225,2.464740297855634,4.1,Muito Alto Risco
RA-287,2022,3,17.0,,Menina,Escola Pública,2.5,1.1,3.4,7.9,5.0,7.555149797579633,4.292,7.396685633864757,4.535307113939948,3.0881017257039054,6.718152256007953,6.800000000000001,Muito Alto Risco
RA-288,2022,3,16.0,,Menina,Escola Pública,2.5,0.0,5.6,0.0,6.3,7.555149797579633,6.833,7.396685633864757,4.112592828225661,5599.999999999999,7396.685633864757,0.0,Muito Alto Risco
RA-289,2022,3,14.0,,Menina,Escola Pública,5.0,6.8,7.8,0.0,6.3,7.555149797579633,7.25,7.396685633864757,5.815021399654234,1.1468901632112924,1.0875879479289452,-6.8,Muito Alto Risco
RA-290,2022,3,17.0,,Menina,Escola Pública,2.5,1.7,3.9,10.0,6.3,7.555149797579633,6.042,7.396685633864757,5.428164256797091,2.292768959435626,4.348433647186806,8.3,Muito Alto Risco
RA-291,2022,3,13.0,,Menino,Escola Pública,10.0,8.0,8.2,8.3,6.9,7.555149797579633,7.792,7.396685633864757,8.106735685368518,1.0248718910136232,0.9244701454649116,0.3000000000000007,Alto Risco
RA-292,2022,3,16.0,,Menino,Escola Pública,2.5,1.8,3.7,7.9,7.5,7.555149797579633,6.292,7.396685633864757,5.321021399654233,2.0544142143253747,4.10698813651569,6.1000000000000005,Muito Alto Risco
RA-293,2022,3,13.0,,Menino,Escola Pública,10.0,2.3,2.9,8.8,7.5,7.555149797579633,3.333,7.396685633864757,6.055449971082804,1.2603215993046504,3.214552644009021,6.500000000000001,Alto Risco
RA-294,2022,3,18.0,,Menina,Escola Pública,2.5,0.0,5.8,9.6,7.5,7.555149797579633,5.917,7.396685633864757,5.55316425679709,5800.0,7396.685633864757,9.6,Muito Alto Risco
RA-295,2022,3,14.0,,Menina,Escola Pública,5.0,6.9,8.0,7.9,7.5,7.555149797579633,7.375,7.396685633864757,7.175735685368518,1.1592522822779305,1.0718280877937627,1.0,Muito Alto Risco
RA-296,2022,3,15.0,,Menina,Escola Pública,5.0,2.8,3.6,8.8,7.5,7.555149797579633,3.833,7.396685633864757,5.584021399654233,1.2852552659764371,2.640730322693594,6.000000000000001,Muito Alto Risco
RA-297,2022,3,13.0,,Menina,Escola Pública,10.0,6.6,7.9,7.1,6.3,7.555149797579633,7.417,7.396685633864757,7.55316425679709,1.196788365399182,1.1205401657119765,0.5,Alto Risco
RA-298,2022,3,13.0,,Menino,Escola Pública,10.0,5.2,6.3,9.2,5.6,7.555149797579633,5.417,7.396685633864757,7.038878542511376,1.2113055181695827,1.4221660515025487,3.999999999999999,Alto Risco
RA-299,2022,3,13.0,,Menina,Rede Decisão,10.0,6.8,8.2,7.1,5.0,7.555149797579633,6.708,7.396685633864757,7.337592828225661,1.205705043375974,1.0875879479289452,0.2999999999999998,Alto Risco
RA-300,2022,3,14.0,,Menino,Escola Pública,5.0,3.1,6.9,5.4,6.3,7.555149797579633,5.875,7.396685633864757,5.732878542511377,2.2250886810706225,2.3852581857029205,2.3000000000000003,Muito Alto Risco
RA-301,2022,3,13.0,,Menina,Escola Pública,10.0,6.3,5.8,8.8,5.6,7.555149797579633,6.042,7.396685633864757,7.156735685368519,0.9204888112997937,1.1738907528749019,2.500000000000001,Alto Risco
RA-302,2022,3,16.0,,Menino,Escola Pública,2.5,4.8,7.7,9.2,6.9,7.555149797579633,6.208,7.396685633864757,6.409021399654233,1.603832534888565,1.540655203887681,4.3999999999999995,Muito Alto Risco
RA-303,2022,3,14.0,,Menino,Escola Pública,5.0,3.9,7.2,7.5,7.5,7.555149797579633,5.375,7.396685633864757,6.290021399654234,1.845680594719303,1.8960998805087816,3.6,Muito Alto Risco
RA-304,2022,3,15.0,,Menino,Escola Pública,5.0,4.3,7.7,8.8,7.5,7.555149797579633,5.542,7.396685633864757,6.62816425679709,1.7902813299232736,1.719759505664905,4.500000000000001,Muito Alto Risco
RA-305,2022,3,14.0,,Menino,Escola Pública,5.0,4.8,6.6,7.9,7.5,7.555149797579633,5.208,7.396685633864757,6.36616425679709,1.3747136013330554,1.540655203887681,3.1000000000000005,Muito Alto Risco
RA-306,2022,3,14.0,,Menina,Escola Pública,5.0,5.2,6.8,8.3,7.5,7.555149797579633,5.958,7.396685633864757,6.61616425679709,1.30744087675447,1.4221660515025487,3.1000000000000005,Muito Alto Risco
RA-307,2022,3,14.0,,Menino,Escola Pública,5.0,2.5,4.5,5.4,7.5,7.555149797579633,4.708,7.396685633864757,5.309021399654233,1.7992802878848462,2.9574912570430856,2.9000000000000004,Muito Alto Risco
RA-308,2022,3,13.0,,Menino,Escola Pública,10.0,5.0,7.4,7.9,6.9,7.555149797579633,6.167,7.396685633864757,7.274592828225662,1.4797040591881623,1.4790413185092495,2.9000000000000004,Alto Risco
RA-309,2022,3,14.0,,Menina,Escola Pública,5.0,6.5,5.2,9.2,7.5,7.555149797579633,5.083,7.396685633864757,6.576878542511375,0.7998769420089217,1.1377765934263584,2.6999999999999993,Muito Alto Risco
RA-310,2022,3,15.0,,Menina,Escola Pública,5.0,4.5,7.5,7.9,7.5,7.555149797579633,6.0,7.396685633864757,6.565021399654233,1.666296378582537,1.6433427313629763,3.4000000000000004,Muito Alto Risco
RA-311,2022,3,16.0,,Menina,Escola Pública,2.5,5.2,5.6,7.9,5.0,7.555149797579633,6.222,7.396685633864757,5.711021399654234,1.07671601615074,1.4221660515025487,2.7,Muito Alto Risco
RA-312,2022,3,13.0,,Menina,Escola Pública,10.0,5.2,8.1,9.6,7.5,7.555149797579633,6.167,7.396685633864757,7.731735685368519,1.5573928090751776,1.4221660515025487,4.3999999999999995,Alto Risco
RA-313,2022,3,14.0,,Menina,Escola Pública,5.0,4.1,7.0,7.5,5.0,7.555149797579633,5.889,7.396685633864757,6.006307113939948,1.706900755913192,1.8036297570994286,3.4000000000000004,Muito Alto Risco
RA-314,2022,3,13.0,,Menina,Escola Pública,10.0,5.3,5.4,5.4,5.0,7.555149797579633,6.0,7.396685633864757,6.379307113939947,1.0186757215619695,1.3953377917118952,0.10000000000000053,Alto Risco
RA-315,2022,3,13.0,,Menina,Escola Pública,10.0,3.0,5.1,6.7,7.5,7.555149797579633,5.056,7.396685633864757,6.415878542511375,1.6994335221592802,2.464740297855634,3.7,Alto Risco
RA-316,2022,3,14.0,,Menina,Escola Pública,5.0,6.1,10.0,10.0,6.9,7.555149797579633,8.389,7.396685633864757,7.706307113939947,1.6390755613833798,1.2123726657703258,3.9000000000000004,Muito Alto Risco
RA-317,2022,3,13.0,,Menino,Escola Pública,10.0,6.8,5.6,8.8,7.5,7.555149797579633,5.944,7.396685633864757,7.457021399654233,0.8234083223055433,1.0875879479289452,2.000000000000001,Alto Risco
RA-318,2022,3,14.0,,Menina,Escola Pública,5.0,5.8,6.9,8.3,6.9,7.555149797579633,6.111,7.396685633864757,6.652307113939948,1.1894500948112394,1.2750707867375894,2.500000000000001,Muito Alto Risco
RA-319,2022,3,13.0,,Menino,Escola Pública,10.0,5.2,7.7,9.2,7.5,7.555149797579633,7.5,7.396685633864757,7.807878542511375,1.4804845222072678,1.4221660515025487,3.999999999999999,Alto Risco
RA-320,2022,3,14.0,,Menina,Escola Pública,5.0,6.4,10.0,8.8,6.9,7.555149797579633,8.667,7.396685633864757,7.617449971082805,1.562255897516013,1.1555515753577186,2.4000000000000004,Muito Alto Risco
RA-321,2022,3,12.0,,Menina,Escola Pública,10.0,5.2,9.1,9.2,5.6,7.555149797579633,8.278,7.396685633864757,7.847592828225662,1.7496635262449527,1.4221660515025487,3.999999999999999,Alto Risco
RA-322,2022,3,13.0,,Menina,Escola Pública,10.0,4.7,8.1,7.1,5.0,7.555149797579633,6.778,7.396685633864757,7.033307113939947,1.7230376515634969,1.5734281288799736,2.3999999999999995,Alto Risco
RA-323,2022,3,13.0,,Menino,Escola Pública,10.0,3.4,7.3,9.2,7.5,7.555149797579633,6.611,7.396685633864757,7.366592828225661,2.1464275213172597,2.174856111104016,5.799999999999999,Alto Risco
RA-324,2022,2,10.0,,Menina,Escola Pública,10.0,6.8,9.3,10.0,6.9,7.555149797579633,8.611,7.396685633864757,8.452307113939948,1.3674459638288488,1.0875879479289452,3.2,Alto Risco
RA-325,2022,2,10.0,,Menino,Escola Pública,10.0,6.0,6.8,9.5,7.5,7.555149797579633,8.444,7.396685633864757,7.971307113939948,1.1331444759206797,1.2325755097258384,3.5,Alto Risco
RA-326,2022,2,12.0,,Menina,Escola Pública,5.0,9.0,9.7,10.0,5.0,7.555149797579633,8.944,7.396685633864757,7.885592828225662,1.0776580379957783,0.8217626523569334,1.0,Muito Alto Risco
RA-327,2022,2,11.0,,Menino,Escola Pública,10.0,2.8,8.8,8.5,7.5,7.555149797579633,7.333,7.396685633864757,7.498307113939947,3.1417350946090687,2.640730322693594,5.7,Alto Risco
RA-328,2022,2,12.0,,Menino,Escola Pública,5.0,5.3,7.0,10.0,7.5,7.555149797579633,7.5,7.396685633864757,7.12216425679709,1.3205055649877382,1.3953377917118952,4.7,Muito Alto Risco
RA-329,2022,2,11.0,,Menino,Escola Pública,10.0,5.0,6.9,7.4,4.4,7.555149797579633,5.778,7.396685633864757,6.719021399654232,1.3797240551889622,1.4790413185092495,2.4000000000000004,Alto Risco
RA-330,2022,2,14.0,,Menina,Escola Pública,5.0,2.5,8.8,9.5,7.5,7.555149797579633,7.056,7.396685633864757,6.8444499710828035,3.5185925629748107,2.9574912570430856,7.0,Muito Alto Risco
RA-331,2022,2,12.0,,Menina,Escola Pública,5.0,3.7,8.7,9.0,7.5,7.555149797579633,6.944,7.396685633864757,6.914164256797091,2.3507160226965684,1.9985640729167136,5.3,Muito Alto Risco
RA-332,2022,2,13.0,,Menino,Rede Decisão,5.0,7.5,9.0,9.5,8.1,7.555149797579633,8.5,7.396685633864757,7.879307113939947,1.1998400213304892,0.9860932720790236,2.0,Muito Alto Risco
RA-333,2022,2,14.0,,Menino,Escola JP II,5.0,2.9,5.8,8.0,3.8,7.555149797579633,6.722,7.396685633864757,5.6824499710828045,1.9993105825577389,2.5497020454549317,5.1,Muito Alto Risco
RA-334,2022,2,11.0,,Menina,Rede Decisão,10.0,8.0,9.2,6.9,4.4,7.555149797579633,8.722,7.396685633864757,7.825307113939948,1.149856267966504,0.9244701454649116,-1.0999999999999996,Alto Risco
RA-335,2022,2,10.0,,Menino,Escola Pública,10.0,7.4,9.4,9.5,7.5,7.555149797579633,6.833,7.396685633864757,8.312592828225661,1.2700986353195514,0.9994170563254636,2.0999999999999996,Alto Risco
RA-336,2022,2,13.0,,Menino,Escola Pública,5.0,5.1,8.5,9.5,4.4,7.555149797579633,7.889,7.396685633864757,6.84916425679709,1.6663399333464026,1.4500461936609992,4.4,Muito Alto Risco
RA-337,2022,2,11.0,,Menino,Escola Pública,10.0,5.8,9.3,10.0,7.5,7.555149797579633,7.611,7.396685633864757,8.252307113939947,1.6031718669194968,1.2750707867375894,4.2,Alto Risco
RA-338,2022,2,12.0,,Menino,Escola Pública,5.0,5.8,7.3,8.5,7.5,7.555149797579633,7.611,7.396685633864757,7.038021399654233,1.2584037234959489,1.2750707867375894,2.7,Muito Alto Risco
RA-339,2022,2,11.0,,Menina,Escola Pública,10.0,8.1,9.9,6.9,7.5,7.555149797579633,8.889,7.396685633864757,8.406307113939947,1.2220713492161464,0.9130583426570494,-1.1999999999999993,Alto Risco
RA-340,2022,2,11.0,,Menino,Escola Pública,10.0,6.5,8.2,9.0,7.5,7.555149797579633,7.667,7.396685633864757,8.060307113939947,1.2613444085525303,1.1377765934263584,2.5,Alto Risco
RA-341,2022,2,12.0,,Menino,Escola Pública,5.0,5.8,7.7,8.0,7.5,7.555149797579633,7.5,7.396685633864757,7.007878542511376,1.3273573521806585,1.2750707867375894,2.2,Muito Alto Risco
RA-342,2022,2,14.0,,Menina,Escola Pública,5.0,6.6,6.7,9.0,7.5,7.555149797579633,7.5,7.396685633864757,7.12216425679709,1.0149977276170277,1.1205401657119765,2.4000000000000004,Muito Alto Risco
RA-343,2022,2,14.0,,Menino,Escola Pública,5.0,5.9,7.4,9.5,7.5,7.555149797579633,7.167,7.396685633864757,7.1460213996542326,1.2540247415692254,1.2534630797940614,3.5999999999999996,Muito Alto Risco
RA-344,2022,2,11.0,,Menino,Escola Pública,10.0,4.5,8.3,8.5,7.5,7.555149797579633,7.5,7.396685633864757,7.693592828225661,1.8440346589646746,1.6433427313629763,4.0,Alto Risco
RA-345,2022,2,13.0,,Menino,Escola Pública,5.0,3.6,5.4,9.5,5.6,7.555149797579633,6.667,7.396685633864757,6.188878542511376,1.4995834490419329,2.0540643248721904,5.9,Muito Alto Risco
RA-346,2022,2,10.0,,Menino,Escola Pública,10.0,7.0,9.1,10.0,7.5,7.555149797579633,7.889,7.396685633864757,8.434878542511376,1.2998143122411083,1.0565184450599567,3.0,Alto Risco
RA-347,2022,2,12.0,,Menina,Escola Pública,5.0,8.5,10.0,9.0,5.6,7.555149797579633,8.0,7.396685633864757,7.665021399654234,1.1763321962122104,0.8700959456375436,0.5,Muito Alto Risco
RA-348,2022,2,12.0,,Menino,Escola Pública,5.0,1.8,8.7,9.0,7.5,7.555149797579633,5.833,7.396685633864757,6.484021399654233,4.830649639089395,4.10698813651569,7.2,Muito Alto Risco
RA-349,2022,2,12.0,,Menino,Escola Pública,5.0,3.7,7.7,9.5,7.5,7.555149797579633,3.944,7.396685633864757,6.414164256797091,2.0805187787084574,1.9985640729167136,5.8,Muito Alto Risco
RA-350,2022,2,11.0,,Menina,Escola Pública,10.0,6.5,8.8,10.0,7.5,7.555149797579633,8.611,7.396685633864757,8.423735685368518,1.353637901861252,1.1377765934263584,3.5,Alto Risco
RA-351,2022,2,14.0,,Menino,Escola Pública,5.0,4.0,7.2,9.0,7.5,7.555149797579633,8.111,7.396685633864757,6.909449971082806,1.799550112471882,1.8487092311583995,5.0,Muito Alto Risco
RA-352,2022,2,11.0,,Menino,Escola Pública,10.0,7.0,8.1,9.0,5.6,7.555149797579633,8.389,7.396685633864757,7.94916425679709,1.1569775746321953,1.0565184450599567,2.0,Alto Risco
RA-353,2022,2,11.0,,Menina,Escola Pública,10.0,7.5,10.0,7.0,7.5,7.555149797579633,8.444,7.396685633864757,8.285592828225662,1.3331555792560992,0.9860932720790236,-0.5,Alto Risco
RA-354,2022,2,13.0,,Menina,Escola Pública,5.0,4.5,4.3,8.5,7.5,7.555149797579633,7.333,7.396685633864757,6.384021399654233,0.9553432570539879,1.6433427313629763,4.0,Muito Alto Risco
RA-355,2022,2,12.0,,Menina,Escola Pública,5.0,4.5,5.0,5.8,7.5,7.555149797579633,6.056,7.396685633864757,5.9158785425113765,1.110864252388358,1.6433427313629763,1.2999999999999998,Muito Alto Risco
RA-356,2022,2,12.0,,Menino,Escola Pública,5.0,4.6,8.4,10.0,5.0,7.555149797579633,8.278,7.396685633864757,6.97616425679709,1.8256900673766574,1.6076256539588691,5.4,Muito Alto Risco
RA-357,2022,2,12.0,,Menino,Escola Pública,5.0,8.5,9.6,8.0,7.5,7.555149797579633,7.778,7.396685633864757,7.704735685368519,1.129278908363722,0.8700959456375436,-0.5,Muito Alto Risco
RA-358,2022,2,13.0,,Menino,Escola Pública,5.0,0.0,6.5,7.5,7.5,7.555149797579633,7.556,7.396685633864757,5.944449971082804,6500.0,7396.685633864757,7.5,Muito Alto Risco
RA-359,2022,2,12.0,,Menina,Escola Pública,5.0,4.6,7.0,9.0,7.5,7.555149797579633,7.5,7.396685633864757,6.879307113939947,1.5214083894805477,1.6076256539588691,4.4,Muito Alto Risco
RA-360,2022,2,12.0,,Menina,Escola Pública,5.0,5.2,8.5,9.5,7.5,7.555149797579633,7.5,7.396685633864757,7.250735685368519,1.6343010959430877,1.4221660515025487,4.3,Muito Alto Risco
RA-361,2022,2,13.0,,Menina,Escola Pública,5.0,5.0,9.2,7.9,6.3,7.555149797579633,6.778,7.396685633864757,6.819021399654233,1.8396320735852827,1.4790413185092495,2.9000000000000004,Muito Alto Risco
RA-362,2022,2,12.0,,Menina,Escola Pública,5.0,7.9,7.9,8.5,7.5,7.555149797579633,7.5,7.396685633864757,7.407878542511376,0.9998734337425642,0.9361708181071707,0.5999999999999996,Muito Alto Risco
RA-363,2022,2,12.0,,Menino,Escola Pública,5.0,2.0,10.0,10.0,6.9,7.555149797579633,7.056,7.396685633864757,6.93016425679709,4.997501249375313,3.696494569647555,8.0,Muito Alto Risco
RA-364,2022,2,11.0,,Menino,Escola Pública,10.0,8.8,10.0,9.5,7.5,7.555149797579633,8.167,7.396685633864757,8.788878542511375,1.1362345188046812,0.8404369541943821,0.6999999999999993,Alto Risco
RA-365,2022,2,10.0,,Menina,Escola Pública,10.0,7.8,10.0,8.0,5.0,7.555149797579633,7.833,7.396685633864757,8.026878542511374,1.281886937572106,0.9481714695378486,0.20000000000000018,Alto Risco
RA-366,2022,2,12.0,,Menino,Escola Pública,5.0,5.5,9.4,9.5,7.5,7.555149797579633,6.833,7.396685633864757,7.326878542511375,1.7087802217778585,1.344607459346438,4.0,Muito Alto Risco
RA-367,2022,2,12.0,,Menina,Escola Pública,5.0,6.7,7.4,8.5,6.3,7.555149797579633,7.5,7.396685633864757,6.993592828225661,1.1043127891359499,1.1038181814452703,1.7999999999999998,Muito Alto Risco
RA-368,2022,2,13.0,,Menino,Rede Decisão,5.0,7.3,7.9,8.0,5.0,7.555149797579633,7.5,7.396685633864757,6.893592828225662,1.0820435556773045,1.0131058257587668,0.7000000000000002,Muito Alto Risco
RA-369,2022,2,11.0,,Menino,Escola Pública,10.0,4.8,6.9,9.0,7.5,7.555149797579633,6.889,7.396685633864757,7.520592828225662,1.4372005832118309,1.540655203887681,4.2,Alto Risco
RA-370,2022,2,12.0,,Menina,Rede Decisão,5.0,7.2,8.2,8.5,5.0,7.555149797579633,7.611,7.396685633864757,7.0094499710828035,1.1387307318427995,1.027174785983163,1.2999999999999998,Muito Alto Risco
RA-371,2022,2,10.0,,Menina,Escola Pública,10.0,8.4,8.0,9.5,6.9,7.555149797579633,7.667,7.396685633864757,8.288878542511375,0.952267587192001,0.880452997722266,1.0999999999999996,Alto Risco
RA-372,2022,2,10.0,,Menino,Escola Pública,10.0,7.8,5.5,8.5,6.9,7.555149797579633,7.389,7.396685633864757,7.663449971082805,0.7050378156646584,0.9481714695378486,0.7000000000000002,Alto Risco
RA-373,2022,2,11.0,,Menino,Escola Pública,10.0,7.3,9.5,6.4,5.0,7.555149797579633,6.944,7.396685633864757,7.5284499710828054,1.301191617586632,1.0131058257587668,-0.8999999999999995,Alto Risco
RA-374,2022,2,12.0,,Menina,Escola Pública,5.0,6.9,9.8,9.0,7.5,7.555149797579633,7.944,7.396685633864757,7.671307113939948,1.420084045790465,1.0718280877937627,2.0999999999999996,Muito Alto Risco
RA-375,2022,2,11.0,,Menino,Escola Pública,10.0,5.4,9.5,9.0,7.5,7.555149797579633,7.667,7.396685633864757,8.088878542511376,1.7589335308276244,1.3695029871995474,3.5999999999999996,Alto Risco
RA-376,2022,2,12.0,,Menina,Escola Pública,5.0,4.3,9.0,9.0,7.5,7.555149797579633,7.5,7.396685633864757,7.12216425679709,2.0925366193908395,1.719759505664905,4.7,Muito Alto Risco
RA-377,2022,2,12.0,,Menina,Escola Pública,5.0,6.2,7.7,9.0,5.6,7.555149797579633,6.833,7.396685633864757,6.84116425679709,1.2417352039993548,1.1928214213618378,2.8,Muito Alto Risco
RA-378,2022,2,12.0,,Menino,Escola Pública,5.0,8.1,6.8,9.0,5.6,7.555149797579633,7.889,7.396685633864757,7.134878542511376,0.8394025428959389,0.9130583426570494,0.9000000000000004,Muito Alto Risco
RA-379,2022,2,13.0,,Menina,Escola Pública,5.0,5.0,8.1,8.5,7.5,7.555149797579633,6.778,7.396685633864757,6.919021399654233,1.6196760647870425,1.4790413185092495,3.5,Muito Alto Risco
RA-380,2022,2,13.0,,Menino,Escola Pública,5.0,2.5,4.4,7.9,5.0,7.555149797579633,4.833,7.396685633864757,5.312592828225662,1.7592962814874054,2.9574912570430856,5.4,Muito Alto Risco
RA-381,2022,2,13.0,,Menino,Escola Pública,5.0,3.3,8.3,9.0,6.9,7.555149797579633,6.944,7.396685633864757,6.7141642567970905,2.5143895789154804,2.2407408766630588,5.7,Muito Alto Risco
RA-382,2022,2,14.0,,Menino,Escola Pública,5.0,5.4,7.7,9.0,6.3,7.555149797579633,7.333,7.396685633864757,6.898307113939947,1.425661914460285,1.3695029871995474,3.5999999999999996,Muito Alto Risco
RA-383,2022,2,11.0,,Menino,Escola Pública,10.0,8.1,9.6,9.0,7.5,7.555149797579633,7.778,7.396685633864757,8.50473568536852,1.1850388840883843,0.9130583426570494,0.9000000000000004,Alto Risco
