RA,ANO,Fase,IDADE,IDADE,Gênero,Instituição de ensino,IAN,IDA,IEG,IAA,IPS,IPP,IPV,INDE,INDICADORES_MEDIA,IEG_IDA_RATIO,INDE_IDA_RATIO,DESALINHAMENTO_IAA_IDA,CATEGORIA_RISCO
RA-466,2023,FASE 2,,14,Masculino,Pública,5.0,4.5,7.6,9.5,6.89,6.25,7.056666667,7.396685633864757,6.685238095285714,1.6885136636303042,1.6433427313629763,5.0,Muito Alto Risco
RA-760,2023,FASE 2,,1900-01-12 00:00:00,Masculino,Pública,5.0,6.3,8.8,0.0,7.52,7.083333333,7.84,7.396685633864757,6.07761904757143,1.3966037136962388,1.1738907528749019,-6.3,Muito Alto Risco
RA-404,2023,FASE 2,,1900-01-13 00:00:00,Feminino,Pública,5.0,6.0,8.3,7.9,5.02,6.875,6.89,7.396685633864757,6.569285714285714,1.3831028161973005,1.2325755097258384,1.9000000000000004,Muito Alto Risco
RA-590,2023,FASE 2,,11,Feminino,Privada,10.0,6.5,9.7,6.3,3.77,7.291666667,8.34,7.396685633864757,7.4145238095714285,1.4920781418243345,1.1377765934263584,-0.20000000000000018,Alto Risco
RA-469,2023,FASE 2,,1900-01-12 00:00:00,Feminino,Pública,5.0,7.8,9.3,7.5,2.52,7.916666667,8.843333333,7.396685633864757,6.982857142857144,1.1921548519420588,0.9481714695378486,-0.2999999999999998,Muito Alto Risco
RA-1119,2023,FASE 2,,13,Feminino,Pública,5.0,5.9,9.7,7.3,3.77,7.708333333,8.453333333,7.396685633864757,6.833095238,1.6437891882731737,1.2534630797940614,1.3999999999999995,Muito Alto Risco
RA-1120,2023,FASE 2,,11,Feminino,Pública,10.0,8.3,9.6,9.5,7.52,8.958333333,9.676666667,7.396685633864757,9.079285714285714,1.1564871702204553,0.8910595872623487,1.1999999999999993,Alto Risco
RA-472,2023,FASE 2,,1900-01-13 00:00:00,Feminino,Pública,5.0,5.5,7.1,5.1,7.52,7.708333333,8.223333333,7.396685633864757,6.593095238000001,1.2906744228322122,1.344607459346438,-0.40000000000000036,Muito Alto Risco
RA-1121,2023,FASE 2,,1900-01-11 00:00:00,Masculino,Pública,10.0,8.0,9.9,0.0,6.26,8.75,9.84,7.396685633864757,7.535714285714286,1.237345331833521,0.9244701454649116,-8.0,Alto Risco
RA-1122,2023,FASE 2,,11,Masculino,Pública,10.0,6.9,9.3,0.0,6.89,7.291666667,8.616666667,7.396685633864757,6.9997619048571424,1.3476307781480945,1.0718280877937627,-6.9,Alto Risco
RA-438,2023,FASE 2,,1900-01-11 00:00:00,Masculino,Pública,10.0,5.4,7.5,6.9,6.26,6.458333333,7.223333333,7.396685633864757,7.105952380857142,1.388631734863914,1.3695029871995474,1.5,Alto Risco
RA-408,2023,FASE 2,,13,Feminino,Pública,5.0,6.8,8.5,7.9,3.77,8.333333333,8.45,7.396685633864757,6.964761904714286,1.2498162034994853,1.0875879479289452,1.1000000000000005,Muito Alto Risco
RA-1123,2023,FASE 2,,1900-01-12 00:00:00,Masculino,Pública,5.0,5.3,8.9,7.3,7.52,7.083333333,7.113333333,7.396685633864757,6.888095238,1.6789285040558386,1.3953377917118952,2.0,Muito Alto Risco
RA-1124,2023,FASE 2,,14,Feminino,Pública,5.0,3.0,8.0,9.5,7.52,7.083333333,7.786666667,7.396685633864757,6.841428571428571,2.665778073975342,2.464740297855634,6.5,Muito Alto Risco
RA-623,2023,FASE 2,,14,Masculino,Pública,5.0,7.3,9.5,10.0,7.52,7.291666667,7.446666667,7.396685633864757,7.722619047714287,1.301191617586632,1.0131058257587668,2.7,Muito Alto Risco
RA-661,2023,FASE 2,,1900-01-11 00:00:00,Masculino,Pública,10.0,6.5,7.7,0.0,6.89,7.5,7.836666667,7.396685633864757,6.632380952428572,1.1844331641285957,1.1377765934263584,-6.5,Alto Risco
RA-626,2023,FASE 2,,12,Masculino,Pública,5.0,6.5,9.2,9.0,4.39,7.291666667,7.613333333,7.396685633864757,6.999285714285714,1.4151668974003997,1.1377765934263584,2.5,Muito Alto Risco
RA-433,2023,FASE 2,,1900-01-13 00:00:00,Masculino,Pública,5.0,4.8,7.2,8.5,7.52,5.833333333,7.613333333,7.396685633864757,6.638095237999999,1.499687565090606,1.540655203887681,3.7,Muito Alto Risco
RA-614,2023,FASE 2,,13,Masculino,Pública,5.0,8.6,9.1,9.0,7.52,8.333333333,8.563333333,7.396685633864757,8.016666666571428,1.0580165097081735,0.8599797272252945,0.40000000000000036,Muito Alto Risco
RA-434,2023,FASE 2,,12,Masculino,Pública,5.0,6.6,8.0,6.3,7.52,7.5,7.613333333,7.396685633864757,6.933333333285715,1.2119375852143615,1.1205401657119765,-0.2999999999999998,Muito Alto Risco
RA-603,2023,FASE 2,,11,Masculino,Pública,10.0,7.0,8.9,0.0,2.52,7.708333333,7.78,7.396685633864757,6.272619047571429,1.2712469647193259,1.0565184450599567,-7.0,Alto Risco
RA-436,2023,FASE 2,,12,Masculino,Pública,5.0,3.4,4.7,7.5,2.52,6.875,7.613333333,7.396685633864757,5.372619047571429,1.3819464863275508,2.174856111104016,4.1,Muito Alto Risco
RA-616,2023,FASE 2,,1900-01-13 00:00:00,Masculino,Pública,5.0,6.8,6.6,0.0,5.02,5.833333333,6.783333333,7.396685633864757,5.148095237999999,0.9704455227172474,1.0875879479289452,-6.8,Muito Alto Risco
RA-437,2023,FASE 2,,1900-01-14 00:00:00,Masculino,Pública,5.0,4.7,8.4,8.0,7.52,7.291666667,7.78,7.396685633864757,6.955952381000001,1.7868538608806637,1.5734281288799736,3.3,Muito Alto Risco
RA-1125,2023,FASE 2,,1900-01-11 00:00:00,Feminino,Pública,10.0,4.0,7.9,4.7,7.52,6.666666667,6.95,7.396685633864757,6.819523809571429,1.9745063734066484,1.8487092311583995,0.7000000000000002,Alto Risco
RA-619,2023,FASE 2,,11,Feminino,Pública,10.0,9.0,7.1,9.0,3.77,7.708333333,8.116666667,7.396685633864757,7.8135714285714295,0.7888012443061883,0.8217626523569334,0.0,Alto Risco
RA-620,2023,FASE 2,,13,Masculino,Pública,5.0,6.2,8.4,6.8,7.52,6.875,7.503333333,7.396685633864757,6.899761904714286,1.3546202225447508,1.1928214213618378,0.5999999999999996,Muito Alto Risco
RA-1126,2023,FASE 2,,12,Feminino,Pública,5.0,6.663393810032018,5.2,0.0,3.77,7.291666667,7.06,7.396685633864757,4.997865782433146,0.7802660149183197,1.1098812352190845,-6.663393810032018,Muito Alto Risco
RA-1127,2023,FASE 2,,1900-01-11 00:00:00,Feminino,Pública,10.0,6.9,9.9,8.5,5.02,8.125,9.01,7.396685633864757,8.207857142857142,1.4345746993189392,1.0718280877937627,1.5999999999999996,Alto Risco
RA-1128,2023,FASE 2,,12,Masculino,Pública,5.0,3.5,7.3,9.5,5.02,7.916666667,7.503333333,7.396685633864757,6.534285714285715,2.085118537560697,2.112735113928808,6.0,Muito Alto Risco
RA-1129,2023,FASE 2,,11,Masculino,Pública,10.0,7.8,9.2,0.0,6.27,7.916666667,7.503333333,7.396685633864757,6.9557142857142855,1.1793359825663374,0.9481714695378486,-7.8,Alto Risco
RA-1130,2023,FASE 2,,11,Masculino,Pública,10.0,7.3,8.4,8.5,7.52,7.708333333,7.503333333,7.396685633864757,8.133095238,1.1505273250239694,1.0131058257587668,1.2000000000000002,Alto Risco
RA-1131,2023,FASE 2,,12,Feminino,Pública,5.0,9.1,9.9,7.9,5.02,8.75,9.286666667,7.396685633864757,7.850952381,1.0877925502692014,0.8127332857779098,-1.1999999999999993,Muito Alto Risco
RA-1132,2023,FASE 2,,12,Masculino,Pública,5.0,5.8,6.3,10.0,6.27,7.916666667,7.503333333,7.396685633864757,6.970000000000001,1.0860196517841751,1.2750707867375894,4.2,Muito Alto Risco
RA-1133,2023,FASE 2,,10,Feminino,Pública,10.0,6.5,10.0,9.5,6.27,8.541666667,9.343333333,7.396685633864757,8.593571428571428,1.5382248884786955,1.1377765934263584,3.0,Alto Risco
RA-1134,2023,FASE 2,,11,Masculino,Pública,10.0,6.8,9.7,8.0,3.76,7.916666667,7.56,7.396685633864757,7.6766666667142855,1.4262608439935303,1.0875879479289452,1.2000000000000002,Alto Risco
RA-618,2023,FASE 2,,1900-01-14 00:00:00,Masculino,Pública,5.0,6.2,9.2,0.0,5.02,8.125,7.95,7.396685633864757,5.927857142857143,1.4836316723109173,1.1928214213618378,-6.2,Muito Alto Risco
RA-631,2023,FASE 2,,13,Masculino,Pública,5.0,7.0,6.4,0.0,6.27,7.916666667,6.78,7.396685633864757,5.623809523857142,0.9141551206970433,1.0565184450599567,-7.0,Muito Alto Risco
RA-646,2023,FASE 2,,13,Masculino,Pública,5.0,8.4,8.9,10.0,7.52,8.958333333,8.783333333,7.396685633864757,8.223095237999999,1.0593976907511011,0.880452997722266,1.5999999999999996,Muito Alto Risco
RA-451,2023,FASE 2,,14,Feminino,Pública,5.0,8.9,9.5,8.5,4.39,9.375,9.896666667,7.396685633864757,7.937380952428571,1.0672958094596112,0.8309949032541014,-0.40000000000000036,Muito Alto Risco
RA-1135,2023,FASE 2,,11,Masculino,Pública,10.0,7.2,9.4,0.0,7.52,8.125,7.896666667,7.396685633864757,7.163095238142858,1.305374253575892,1.027174785983163,-7.2,Alto Risco
RA-649,2023,FASE 2,,1900-01-13 00:00:00,Feminino,Pública,5.0,6.5,9.3,9.0,3.77,8.75,8.836666667,7.396685633864757,7.308095238142856,1.430549146285187,1.1377765934263584,2.5,Muito Alto Risco
RA-651,2023,FASE 2,,1900-01-11 00:00:00,Feminino,Pública,10.0,9.3,8.2,0.0,3.77,8.75,7.95,7.396685633864757,6.852857142857142,0.8816256316525104,0.7952570297672031,-9.3,Alto Risco
RA-1136,2023,FASE 2,,13,Feminino,Pública,5.0,6.6,8.1,6.8,2.52,8.333333333,7.723333333,7.396685633864757,6.439523809428572,1.227086805029541,1.1205401657119765,0.20000000000000018,Muito Alto Risco
RA-653,2023,FASE 2,,12,Feminino,Pública,5.0,7.9,9.8,0.0,6.27,9.166666667,9.06,7.396685633864757,6.742380952428571,1.2403493228705227,0.9361708181071707,-7.9,Muito Alto Risco
RA-456,2023,FASE 2,,12,Feminino,Pública,5.0,9.9,8.3,0.0,4.39,9.583333333,9.953333333,7.396685633864757,6.732380952285715,0.8382991617008384,0.7470645019558385,-9.9,Muito Alto Risco
RA-655,2023,FASE 2,,13,Feminino,Pública,5.0,8.3,9.9,7.4,7.52,9.166666667,8.896666667,7.396685633864757,8.026190476285715,1.1926273942898447,0.8910595872623487,-0.9000000000000004,Muito Alto Risco
RA-656,2023,FASE 2,,12,Feminino,Pública,5.0,7.3,8.9,0.0,7.52,8.541666667,7.173333333,7.396685633864757,6.347857142857143,1.2190110943706343,1.0131058257587668,-7.3,Muito Alto Risco
RA-657,2023,FASE 2,,1900-01-12 00:00:00,Feminino,Pública,5.0,8.2,10.0,8.5,7.52,8.75,8.73,7.396685633864757,8.1,1.219363492257042,0.9019248425636822,0.3000000000000007,Muito Alto Risco
RA-644,2023,FASE 2,,1900-01-12 00:00:00,Feminino,Pública,5.0,5.9,5.6,10.0,7.52,8.541666667,7.503333333,7.396685633864757,7.152142857142857,0.948991696322657,1.2534630797940614,4.1,Muito Alto Risco
RA-461,2023,FASE 2,,12,Feminino,Pública,5.0,7.4,7.9,7.3,3.77,8.541666667,8.616666667,7.396685633864757,6.932619047714285,1.0674233211728144,0.9994170563254636,-0.10000000000000053,Muito Alto Risco
RA-632,2023,FASE 2,,11,Feminino,Pública,10.0,7.4,9.1,4.7,5.64,8.333333333,8.563333333,7.396685633864757,7.676666666571427,1.2295635724902039,0.9994170563254636,-2.7,Alto Risco
RA-633,2023,FASE 2,,1900-01-12 00:00:00,Feminino,Pública,5.0,7.2,8.1,1.7,6.27,8.541666667,7.286666667,7.396685633864757,6.299761904857142,1.124843771698375,1.027174785983163,-5.5,Muito Alto Risco
RA-1137,2023,FASE 2,,10,Feminino,Pública,10.0,6.5,9.8,9.5,6.27,9.375,9.843333333,7.396685633864757,8.75547619042857,1.5074603907091217,1.1377765934263584,3.0,Alto Risco
RA-1138,2023,FASE 2,,12,Feminino,Pública,5.0,9.3,9.2,9.0,6.27,9.166666667,8.566666667,7.396685633864757,8.071904761999999,0.9891409525857434,0.7952570297672031,-0.3000000000000007,Muito Alto Risco
RA-1139,2023,FASE 2,,11,Masculino,Pública,10.0,5.3,9.1,8.5,5.64,8.125,7.79,7.396685633864757,7.779285714285714,1.7166572344840596,1.3953377917118952,3.2,Alto Risco
RA-1140,2023,FASE 2,,11,Feminino,Pública,10.0,7.3,8.7,4.7,7.52,7.708333333,7.62,7.396685633864757,7.649761904714285,1.191617586631968,1.0131058257587668,-2.5999999999999996,Alto Risco
RA-445,2023,FASE 2,,13,Masculino,Pública,5.0,8.4,8.8,8.0,6.89,8.541666667,8.176666667,7.396685633864757,7.686904762,1.0474943459112012,0.880452997722266,-0.40000000000000036,Muito Alto Risco
RA-1141,2023,FASE 2,,12,Feminino,Pública,5.0,5.9,8.8,9.0,7.52,7.708333333,7.113333333,7.396685633864757,7.2916666665714285,1.4912726656498898,1.2534630797940614,3.0999999999999996,Muito Alto Risco
RA-639,2023,FASE 2,,11,Feminino,Pública,10.0,6.3,8.1,7.4,6.27,8.125,7.62,7.396685633864757,7.687857142857141,1.2855102364704014,1.1738907528749019,1.1000000000000005,Alto Risco
RA-1142,2023,FASE 2,,11,Feminino,Pública,10.0,10.0,10.0,9.0,7.52,8.541666667,8.343333333,7.396685633864757,9.057857142857143,0.9999000099990002,0.7395946039260831,-1.0,Alto Risco
RA-642,2023,FASE 2,,1900-01-11 00:00:00,Feminino,Pública,10.0,6.5,9.2,9.5,6.27,8.75,9.173333333,7.396685633864757,8.484761904714286,1.4151668974003997,1.1377765934263584,3.0,Alto Risco
RA-658,2023,FASE 2,,10,Feminino,Pública,10.0,6.1,9.5,9.5,7.52,7.916666667,9.173333333,7.396685633864757,8.530000000000001,1.5571217833142108,1.2123726657703258,3.4000000000000004,Alto Risco
RA-588,2023,FASE 2,,10,Feminino,Privada - Programa de Apadrinhamento,10.0,7.8,9.6,8.0,2.52,8.958333333,9.673333333,7.396685633864757,8.078809523714286,1.2306114600692217,0.9481714695378486,0.20000000000000018,Alto Risco
RA-662,2023,FASE 2,,12,Feminino,Pública,5.0,6.7,7.6,6.8,6.27,7.291666667,6.72,7.396685633864757,6.625952380999999,1.1341590807342186,1.1038181814452703,0.09999999999999964,Muito Alto Risco
RA-403,2023,FASE 2,,1900-01-13 00:00:00,Masculino,Pública,5.0,7.8,8.8,8.5,6.27,7.291666667,8.45,7.396685633864757,7.44452380957143,1.1280605050634536,0.9481714695378486,0.7000000000000002,Muito Alto Risco
RA-591,2023,FASE 2,,1900-01-12 00:00:00,Masculino,Pública,5.0,6.9,8.5,9.0,6.27,5.833333333,7.333333333,7.396685633864757,6.976666666571428,1.2317055499203013,1.0718280877937627,2.0999999999999996,Muito Alto Risco
RA-592,2023,FASE 2,,11,Feminino,Privada,10.0,7.6,9.2,6.2,3.77,7.916666667,8.95,7.396685633864757,7.662380952428571,1.2103670569661886,0.9731200676048885,-1.3999999999999995,Alto Risco
RA-602,2023,FASE 2,,12,Masculino,Pública,5.0,8.1,9.6,10.0,7.52,8.75,9.51,7.396685633864757,8.354285714285714,1.1850388840883843,0.9130583426570494,1.9000000000000004,Muito Alto Risco
RA-666,2023,FASE 2,,1900-01-11 00:00:00,Masculino,Pública,10.0,7.1,9.1,9.5,7.52,8.541666667,9.62,7.396685633864757,8.768809523857142,1.281509646528658,1.041639999136003,2.4000000000000004,Alto Risco
RA-667,2023,FASE 2,,12,Masculino,Pública,5.0,5.2,6.9,9.0,6.89,7.083333333,7.836666667,7.396685633864757,6.844285714285715,1.3266679484714476,1.4221660515025487,3.8,Muito Alto Risco
RA-422,2023,FASE 2,,1900-01-13 00:00:00,Masculino,Pública,5.0,4.4,7.8,0.0,7.52,6.666666667,6.106666667,7.396685633864757,5.356190476285714,1.7723244717109745,1.6806829433912192,-4.4,Muito Alto Risco
RA-595,2023,FASE 2,,1900-01-13 00:00:00,Masculino,Pública,5.0,3.3,7.0,0.0,7.52,6.666666667,5.55,7.396685633864757,5.005238095285714,2.12056952438655,2.2407408766630588,-3.3,Muito Alto Risco
RA-423,2023,FASE 2,,13,Feminino,Pública,5.0,3.4,8.7,8.0,6.89,7.083333333,7.45,7.396685633864757,6.646190476142857,2.5580711555424873,2.174856111104016,4.6,Muito Alto Risco
RA-669,2023,FASE 2,,11,Masculino,Pública,10.0,5.0,7.8,8.5,7.52,7.708333333,7.06,7.396685633864757,7.655476190428572,1.5596880623875224,1.4790413185092495,3.5,Alto Risco
RA-670,2023,FASE 2,,1900-01-11 00:00:00,Feminino,Pública,10.0,7.0,8.7,9.5,7.52,8.958333333,9.343333333,7.396685633864757,8.717380952285714,1.242679617197543,1.0565184450599567,2.5,Alto Risco
RA-609,2023,FASE 2,,1900-01-12 00:00:00,Masculino,Pública,5.0,5.3,6.4,9.5,7.52,6.875,6.216666667,7.396685633864757,6.687380952428571,1.207319373703075,1.3953377917118952,4.2,Muito Alto Risco
RA-326,2023,FASE 3,,13,Feminino,Privada,10.0,8.2,9.4,9.6,3.14,9.0625,9.76,7.396685633864757,8.451785714285714,1.1462016827216195,0.9019248425636822,1.4000000000000004,Alto Risco
RA-179,2023,FASE 3,,12,Masculino,Pública,10.0,6.4,9.4,8.8,7.52,8.59375,8.9225,7.396685633864757,8.519464285714283,1.4685205436650521,1.1555515753577186,2.4000000000000004,Alto Risco
RA-1143,2023,FASE 3,,15,Feminino,Pública,5.0,5.3,7.0,8.8,6.26,7.5,6.2075,7.396685633864757,6.581071428571428,1.3205055649877382,1.3953377917118952,3.500000000000001,Muito Alto Risco
RA-330,2023,FASE 3,,1900-01-15 00:00:00,Feminino,Pública,5.0,3.3,7.2,9.6,6.89,6.71875,5.8275,7.396685633864757,6.362321428571429,2.1811572250833082,2.2407408766630588,6.3,Muito Alto Risco
RA-332,2023,FASE 3,,1900-01-14 00:00:00,Masculino,Privada - Programa de Apadrinhamento,5.0,6.8,8.4,9.2,8.76,8.28125,9.175,7.396685633864757,7.945178571428572,1.235112483458315,1.0875879479289452,2.3999999999999995,Muito Alto Risco
RA-199,2023,FASE 3,,1900-01-14 00:00:00,Masculino,Privada,5.0,8.5,7.6,9.2,7.51,7.96875,8.505,7.396685633864757,7.75482142857143,0.8940124691212799,0.8700959456375436,0.6999999999999993,Muito Alto Risco
RA-1144,2023,FASE 3,,13,Feminino,Pública,10.0,8.0,9.4,0.0,5.02,8.28125,8.0025,7.396685633864757,6.957678571428572,1.1748531433570806,0.9244701454649116,-8.0,Alto Risco
RA-352,2023,FASE 3,,12,Masculino,Pública,10.0,7.2,8.1,9.2,6.26,7.96875,7.17,7.396685633864757,7.985535714285715,1.124843771698375,1.027174785983163,1.9999999999999991,Alto Risco
RA-1145,2023,FASE 3,,11,Feminino,Pública,10.0,7.8,9.5,0.0,4.39,8.59375,8.63,7.396685633864757,6.987678571428572,1.2177925906935008,0.9481714695378486,-7.8,Alto Risco
RA-1146,2023,FASE 3,,14,Feminino,Pública,5.0,3.7,8.8,9.6,6.26,7.1875,6.965,7.396685633864757,6.7875000000000005,2.3777357470953797,1.9985640729167136,5.8999999999999995,Muito Alto Risco
RA-331,2023,FASE 3,,13,Feminino,Pública,10.0,5.2,8.6,9.6,2.52,7.03125,6.7975,7.396685633864757,7.106964285714286,1.653528167660065,1.4221660515025487,4.3999999999999995,Alto Risco
RA-227,2023,FASE 3,,1900-01-12 00:00:00,Masculino,Pública,10.0,6.9,7.5,9.6,5.63,8.28125,7.4625,7.396685633864757,7.9105357142857144,1.08679901463556,1.0718280877937627,2.6999999999999993,Alto Risco
RA-247,2023,FASE 3,,13,Feminino,Pública,10.0,7.2,8.5,0.0,7.52,8.28125,7.5425,7.396685633864757,7.0062500000000005,1.1803916122760727,1.027174785983163,-7.2,Alto Risco
RA-343,2023,FASE 3,,1900-01-15 00:00:00,Masculino,Pública,5.0,5.7,7.2,9.2,6.26,7.65625,6.9225,7.396685633864757,6.848392857142857,1.2629363269601823,1.297436525848931,3.499999999999999,Muito Alto Risco
RA-1147,2023,FASE 3,,1900-01-14 00:00:00,Feminino,Pública,5.0,6.7,8.3,8.3,6.26,7.1875,7.0075,7.396685633864757,6.965000000000001,1.23862110132816,1.1038181814452703,1.6000000000000005,Muito Alto Risco
RA-345,2023,FASE 3,,1900-01-14 00:00:00,Masculino,Pública,5.0,4.6,6.8,8.8,6.26,8.125,7.1725,7.396685633864757,6.679642857142857,1.477939578352532,1.6076256539588691,4.200000000000001,Muito Alto Risco
RA-336,2023,FASE 3,,14,Masculino,Pública,5.0,5.1,7.5,0.0,6.89,7.34375,7.255,7.396685633864757,5.584107142857143,1.4702999411880024,1.4500461936609992,-5.1,Muito Alto Risco
RA-346,2023,FASE 3,,1900-01-11 00:00:00,Masculino,Pública,10.0,6.2,9.4,0.0,8.14,7.96875,7.84,7.396685633864757,7.078392857142857,1.5158845347524592,1.1928214213618378,-6.2,Alto Risco
RA-1148,2023,FASE 3,,11,Feminino,Pública,10.0,5.7,8.6,7.9,3.77,7.5,7.2125,7.396685633864757,7.2403571428571425,1.5085072794246621,1.297436525848931,2.2,Alto Risco
RA-1149,2023,FASE 3,,1900-01-14 00:00:00,Feminino,Pública,5.0,7.2,9.8,8.3,2.52,7.96875,8.1725,7.396685633864757,6.994464285714286,1.3609220941535898,1.027174785983163,1.1000000000000005,Muito Alto Risco
RA-1150,2023,FASE 3,,16,Masculino,Pública,2.5,6.7,9.8,9.2,2.52,7.96875,7.835,7.396685633864757,6.64625,1.4624682883151767,1.1038181814452703,2.499999999999999,Muito Alto Risco
RA-1151,2023,FASE 3,,1900-01-12 00:00:00,Feminino,Pública,10.0,8.3,9.5,7.5,2.52,7.65625,7.545,7.396685633864757,7.574464285714286,1.1444404288639922,0.8910595872623487,-0.8000000000000007,Alto Risco
RA-356,2023,FASE 3,,1900-01-13 00:00:00,Masculino,Pública,10.0,3.4,8.5,9.2,2.52,6.09375,6.5025,7.396685633864757,6.602321428571428,2.499264922081741,2.174856111104016,5.799999999999999,Alto Risco
RA-1152,2023,FASE 3,,1900-01-14 00:00:00,Masculino,Pública,5.0,6.8,9.4,0.0,5.0,7.8125,7.585,7.396685633864757,5.942500000000001,1.3821496838700191,1.0875879479289452,-6.8,Muito Alto Risco
RA-221,2023,FASE 3,,15,Masculino,Pública,5.0,5.0,9.0,9.6,5.0,7.1875,7.38,7.396685633864757,6.881071428571429,1.7996400719856027,1.4790413185092495,4.6,Muito Alto Risco
RA-359,2023,FASE 3,,13,Feminino,Pública,10.0,5.8,9.2,9.6,2.52,7.65625,8.255,7.396685633864757,7.5758928571428585,1.585933459748319,1.2750707867375894,3.8,Alto Risco
RA-360,2023,FASE 3,,13,Feminino,Pública,10.0,4.3,7.3,0.0,2.52,7.34375,7.4225,7.396685633864757,5.555178571428572,1.6972797023947919,1.719759505664905,-4.3,Alto Risco
RA-338,2023,FASE 3,,1900-01-13 00:00:00,Masculino,Pública,10.0,6.7,9.1,8.3,7.52,8.59375,8.38,7.396685633864757,8.370535714285714,1.3580062677212354,1.1038181814452703,1.6000000000000005,Alto Risco
RA-339,2023,FASE 3,,1900-01-12 00:00:00,Feminino,Pública,10.0,7.1,8.9,0.0,7.52,7.8125,8.255,7.396685633864757,7.083928571428571,1.2533445993522039,1.041639999136003,-7.1,Alto Risco
RA-353,2023,FASE 3,,12,Feminino,Pública,10.0,8.4,9.9,8.8,2.52,7.8125,8.67,7.396685633864757,8.014642857142857,1.1784311391501012,0.880452997722266,0.40000000000000036,Alto Risco
RA-1153,2023,FASE 3,,14,Feminino,Pública,5.0,7.2,10.0,7.9,7.52,7.65625,8.63,7.396685633864757,7.7008928571428585,1.3886960144424385,1.027174785983163,0.7000000000000002,Muito Alto Risco
RA-183,2023,FASE 3,,14,Feminino,Pública,5.0,7.7,9.7,7.9,2.52,7.96875,8.795,7.396685633864757,7.083392857142857,1.2595766783534603,0.9604837857245496,0.20000000000000018,Muito Alto Risco
RA-342,2023,FASE 3,,15,Feminino,Pública,5.0,6.6,8.6,7.5,7.52,7.96875,8.505,7.396685633864757,7.384821428571429,1.3028329041054385,1.1205401657119765,0.9000000000000004,Muito Alto Risco
RA-187,2023,FASE 3,,13,Feminino,Privada - Programa de Apadrinhamento,10.0,6.9,9.9,7.5,2.52,7.96875,8.255,7.396685633864757,7.577678571428572,1.4345746993189392,1.0718280877937627,0.5999999999999996,Alto Risco
RA-190,2023,FASE 3,,14,Feminino,Pública,5.0,5.7,9.5,7.9,2.52,7.65625,7.9575,7.396685633864757,6.604821428571428,1.666374320294685,1.297436525848931,2.2,Muito Alto Risco
RA-347,2023,FASE 3,,13,Feminino,Pública,10.0,7.3,9.5,6.7,2.52,7.8125,7.7925,7.396685633864757,7.375,1.301191617586632,1.0131058257587668,-0.5999999999999996,Alto Risco
RA-234,2023,FASE 3,,13,Masculino,Pública,10.0,5.6,8.0,6.7,2.52,4.84375,5.595,7.396685633864757,6.179821428571429,1.428316372076415,1.3206008987439308,1.1000000000000005,Alto Risco
RA-1154,2023,FASE 3,,13,Masculino,Pública,10.0,5.1,9.3,9.6,5.63,7.65625,7.67,7.396685633864757,7.850892857142858,1.823171927073123,1.4500461936609992,4.5,Alto Risco
RA-249,2023,FASE 3,,1900-01-15 00:00:00,Masculino,Pública,5.0,4.9,8.2,0.0,5.0,5.15625,6.545,7.396685633864757,4.971607142857144,1.6731279330748823,1.5092196763649777,-4.9,Muito Alto Risco
RA-380,2023,FASE 3,,14,Masculino,Pública,5.0,4.5,6.4,0.0,2.52,6.71875,6.5425,7.396685633864757,4.525892857142858,1.4219062430570983,1.6433427313629763,-4.5,Muito Alto Risco
RA-250,2023,FASE 3,,13,Feminino,Pública,10.0,8.3,9.3,0.0,5.63,7.96875,8.625,7.396685633864757,7.117678571428572,1.1203469461510662,0.8910595872623487,-8.3,Alto Risco
RA-367,2023,FASE 3,,12,Feminino,Pública,10.0,5.9,8.7,8.8,2.52,7.8125,7.7925,7.396685633864757,7.360714285714287,1.4743263853584134,1.2534630797940614,2.9000000000000004,Alto Risco
RA-1155,2023,FASE 3,,14,Feminino,Pública,5.0,8.0,9.2,9.2,5.63,7.5,8.2925,7.396685633864757,7.546071428571429,1.149856267966504,0.9244701454649116,1.1999999999999993,Muito Alto Risco
RA-1156,2023,FASE 3,,12,Feminino,Pública,10.0,5.3,9.2,8.3,2.52,7.96875,7.7925,7.396685633864757,7.297321428571428,1.7355215996981699,1.3953377917118952,3.000000000000001,Alto Risco
RA-368,2023,FASE 3,,1900-01-14 00:00:00,Masculino,Pública,5.0,6.7,7.7,0.0,2.52,7.03125,7.34,7.396685633864757,5.184464285714285,1.1490822265333531,1.1038181814452703,-6.7,Muito Alto Risco
RA-387,2023,FASE 3,,14,Masculino,Pública,5.0,3.0,6.8,0.0,2.52,6.875,7.0075,7.396685633864757,4.4575000000000005,2.26591136287904,2.464740297855634,-3.0,Muito Alto Risco
RA-388,2023,FASE 3,,15,Feminino,Pública,5.0,4.2,7.4,0.0,5.63,6.875,7.835,7.396685633864757,5.277142857142857,1.7614853606284218,1.760696413678828,-4.2,Muito Alto Risco
RA-374,2023,FASE 3,,13,Feminino,Privada,10.0,5.4,8.3,8.8,5.63,7.65625,7.9175,7.396685633864757,7.671964285714286,1.5367524532493981,1.3695029871995474,3.4000000000000004,Alto Risco
RA-377,2023,FASE 3,,13,Feminino,Pública,10.0,4.8,7.6,9.6,5.0,7.34375,7.6275,7.396685633864757,7.4244642857142855,1.583003540928973,1.540655203887681,4.8,Alto Risco
